#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   666   0.169021E+04  -0.345637E+02   0.798293E-05  -0.345637E+02   0.350864E+02  -0.111150E-05   0.798293E-05  -0.111150E-05   0.101445E-07
   667   0.168833E+04  -0.362318E+02   0.803418E-05  -0.362318E+02   0.352193E+02  -0.111425E-05   0.803418E-05  -0.111425E-05   0.101192E-07
   668   0.168651E+04  -0.379061E+02   0.808515E-05  -0.379061E+02   0.353473E+02  -0.111686E-05   0.808515E-05  -0.111686E-05   0.100941E-07
   669   0.168506E+04  -0.395851E+02   0.813582E-05  -0.395851E+02   0.354695E+02  -0.111934E-05   0.813582E-05  -0.111934E-05   0.100690E-07
   670   0.168368E+04  -0.412675E+02   0.818619E-05  -0.412675E+02   0.355861E+02  -0.112168E-05   0.818619E-05  -0.112168E-05   0.100441E-07
   671   0.168260E+04  -0.429546E+02   0.823626E-05  -0.429546E+02   0.356984E+02  -0.112389E-05   0.823626E-05  -0.112389E-05   0.100192E-07
   672   0.168158E+04  -0.446450E+02   0.828600E-05  -0.446450E+02   0.358036E+02  -0.112597E-05   0.828600E-05  -0.112597E-05   0.999446E-08
   673   0.168086E+04  -0.463366E+02   0.833543E-05  -0.463366E+02   0.359045E+02  -0.112791E-05   0.833543E-05  -0.112791E-05   0.996978E-08
   674   0.168029E+04  -0.480301E+02   0.838452E-05  -0.480301E+02   0.359990E+02  -0.112972E-05   0.838452E-05  -0.112972E-05   0.994520E-08
   675   0.167993E+04  -0.497247E+02   0.843329E-05  -0.497247E+02   0.360878E+02  -0.113139E-05   0.843329E-05  -0.113139E-05   0.992070E-08
   676   0.167972E+04  -0.514184E+02   0.848171E-05  -0.514184E+02   0.361708E+02  -0.113293E-05   0.848171E-05  -0.113293E-05   0.989630E-08
   677   0.167973E+04  -0.531117E+02   0.852978E-05  -0.531117E+02   0.362481E+02  -0.113434E-05   0.852978E-05  -0.113434E-05   0.987199E-08
   678   0.167996E+04  -0.548041E+02   0.857750E-05  -0.548041E+02   0.363190E+02  -0.113562E-05   0.857750E-05  -0.113562E-05   0.984776E-08
   679   0.168033E+04  -0.564940E+02   0.862486E-05  -0.564940E+02   0.363849E+02  -0.113677E-05   0.862486E-05  -0.113677E-05   0.982362E-08
   680   0.168100E+04  -0.581816E+02   0.867185E-05  -0.581816E+02   0.364451E+02  -0.113778E-05   0.867185E-05  -0.113778E-05   0.979958E-08
   681   0.168182E+04  -0.598645E+02   0.871847E-05  -0.598645E+02   0.364988E+02  -0.113867E-05   0.871847E-05  -0.113867E-05   0.977562E-08
   682   0.168279E+04  -0.615443E+02   0.876470E-05  -0.615443E+02   0.365460E+02  -0.113942E-05   0.876470E-05  -0.113942E-05   0.975174E-08
   683   0.168405E+04  -0.632202E+02   0.881055E-05  -0.632202E+02   0.365890E+02  -0.114005E-05   0.881055E-05  -0.114005E-05   0.972796E-08
   684   0.168538E+04  -0.648901E+02   0.885601E-05  -0.648901E+02   0.366240E+02  -0.114054E-05   0.885601E-05  -0.114054E-05   0.970426E-08
   685   0.168686E+04  -0.665540E+02   0.890106E-05  -0.665540E+02   0.366541E+02  -0.114090E-05   0.890106E-05  -0.114090E-05   0.968065E-08
   686   0.168856E+04  -0.682030E+02   0.894571E-05  -0.682030E+02   0.366776E+02  -0.114114E-05   0.894571E-05  -0.114114E-05   0.965712E-08
   687   0.169056E+04  -0.698483E+02   0.898995E-05  -0.698483E+02   0.366962E+02  -0.114124E-05   0.898995E-05  -0.114124E-05   0.963368E-08
   688   0.169263E+04  -0.714876E+02   0.903377E-05  -0.714876E+02   0.367076E+02  -0.114122E-05   0.903377E-05  -0.114122E-05   0.961032E-08
   689   0.169492E+04  -0.731136E+02   0.907716E-05  -0.731136E+02   0.367132E+02  -0.114107E-05   0.907716E-05  -0.114107E-05   0.958705E-08
   690   0.169736E+04  -0.747337E+02   0.912011E-05  -0.747337E+02   0.367139E+02  -0.114079E-05   0.912011E-05  -0.114079E-05   0.956386E-08
   691   0.170003E+04  -0.763405E+02   0.916263E-05  -0.763405E+02   0.367065E+02  -0.114038E-05   0.916263E-05  -0.114038E-05   0.954076E-08
   692   0.170284E+04  -0.779340E+02   0.920470E-05  -0.779340E+02   0.366949E+02  -0.113985E-05   0.920470E-05  -0.113985E-05   0.951774E-08
   693   0.170588E+04  -0.795217E+02   0.924633E-05  -0.795217E+02   0.366769E+02  -0.113918E-05   0.924633E-05  -0.113918E-05   0.949480E-08
   694   0.170899E+04  -0.810887E+02   0.928749E-05  -0.810887E+02   0.366523E+02  -0.113840E-05   0.928749E-05  -0.113840E-05   0.947194E-08
   695   0.171240E+04  -0.826426E+02   0.932818E-05  -0.826426E+02   0.366235E+02  -0.113748E-05   0.932818E-05  -0.113748E-05   0.944916E-08
   696   0.171596E+04  -0.841981E+02   0.936841E-05  -0.841981E+02   0.365874E+02  -0.113644E-05   0.936841E-05  -0.113644E-05   0.942647E-08
   697   0.171966E+04  -0.857256E+02   0.940815E-05  -0.857256E+02   0.365456E+02  -0.113527E-05   0.940815E-05  -0.113527E-05   0.940385E-08
   698   0.172352E+04  -0.872400E+02   0.944741E-05  -0.872400E+02   0.364973E+02  -0.113398E-05   0.944741E-05  -0.113398E-05   0.938132E-08
   699   0.172753E+04  -0.887338E+02   0.948618E-05  -0.887338E+02   0.364440E+02  -0.113256E-05   0.948618E-05  -0.113256E-05   0.935887E-08
   700   0.173176E+04  -0.902146E+02   0.952445E-05  -0.902146E+02   0.363842E+02  -0.113102E-05   0.952445E-05  -0.113102E-05   0.933649E-08
   701   0.173614E+04  -0.916823E+02   0.956222E-05  -0.916823E+02   0.363186E+02  -0.112936E-05   0.956222E-05  -0.112936E-05   0.931419E-08
   702   0.174067E+04  -0.931220E+02   0.959948E-05  -0.931220E+02   0.362480E+02  -0.112757E-05   0.959948E-05  -0.112757E-05   0.929198E-08
   703   0.174536E+04  -0.945636E+02   0.963622E-05  -0.945636E+02   0.361709E+02  -0.112566E-05   0.963622E-05  -0.112566E-05   0.926984E-08
   704   0.175019E+04  -0.959698E+02   0.967244E-05  -0.959698E+02   0.360888E+02  -0.112362E-05   0.967244E-05  -0.112362E-05   0.924778E-08
   705   0.175510E+04  -0.973555E+02   0.970814E-05  -0.973555E+02   0.360001E+02  -0.112147E-05   0.970814E-05  -0.112147E-05   0.922579E-08
   706   0.176024E+04  -0.987281E+02   0.974331E-05  -0.987281E+02   0.359064E+02  -0.111919E-05   0.974331E-05  -0.111919E-05   0.920388E-08
   707   0.176545E+04  -0.100080E+03   0.977794E-05  -0.100080E+03   0.358069E+02  -0.111680E-05   0.977794E-05  -0.111680E-05   0.918205E-08
   708   0.177096E+04  -0.101397E+03   0.981203E-05  -0.101397E+03   0.357024E+02  -0.111428E-05   0.981203E-05  -0.111428E-05   0.916030E-08
   709   0.177648E+04  -0.102708E+03   0.984558E-05  -0.102708E+03   0.355920E+02  -0.111165E-05   0.984558E-05  -0.111165E-05   0.913862E-08
   710   0.178222E+04  -0.103991E+03   0.987857E-05  -0.103991E+03   0.354759E+02  -0.110890E-05   0.987857E-05  -0.110890E-05   0.911702E-08
   711   0.178804E+04  -0.105246E+03   0.991102E-05  -0.105246E+03   0.353546E+02  -0.110604E-05   0.991102E-05  -0.110604E-05   0.909549E-08
   712   0.179401E+04  -0.106488E+03   0.994290E-05  -0.106488E+03   0.352283E+02  -0.110306E-05   0.994290E-05  -0.110306E-05   0.907404E-08
   713   0.180021E+04  -0.107694E+03   0.997421E-05  -0.107694E+03   0.350962E+02  -0.109996E-05   0.997421E-05  -0.109996E-05   0.905266E-08
   714   0.180634E+04  -0.108880E+03   0.100050E-04  -0.108880E+03   0.349597E+02  -0.109675E-05   0.100050E-04  -0.109675E-05   0.903136E-08
   715   0.181270E+04  -0.110045E+03   0.100351E-04  -0.110045E+03   0.348173E+02  -0.109343E-05   0.100351E-04  -0.109343E-05   0.901013E-08
   716   0.181921E+04  -0.111182E+03   0.100647E-04  -0.111182E+03   0.346699E+02  -0.109000E-05   0.100647E-04  -0.109000E-05   0.898897E-08
   717   0.182579E+04  -0.112284E+03   0.100937E-04  -0.112284E+03   0.345181E+02  -0.108645E-05   0.100937E-04  -0.108645E-05   0.896789E-08
   718   0.183246E+04  -0.113373E+03   0.101221E-04  -0.113373E+03   0.343611E+02  -0.108280E-05   0.101221E-04  -0.108280E-05   0.894688E-08
   719   0.183928E+04  -0.114419E+03   0.101499E-04  -0.114419E+03   0.341976E+02  -0.107903E-05   0.101499E-04  -0.107903E-05   0.892594E-08
   720   0.184610E+04  -0.115451E+03   0.101772E-04  -0.115451E+03   0.340304E+02  -0.107516E-05   0.101772E-04  -0.107516E-05   0.890507E-08
   721   0.185323E+04  -0.116441E+03   0.102038E-04  -0.116441E+03   0.338596E+02  -0.107117E-05   0.102038E-04  -0.107117E-05   0.888428E-08
   722   0.186029E+04  -0.117402E+03   0.102298E-04  -0.117402E+03   0.336828E+02  -0.106708E-05   0.102298E-04  -0.106708E-05   0.886355E-08
   723   0.186750E+04  -0.118343E+03   0.102551E-04  -0.118343E+03   0.335025E+02  -0.106289E-05   0.102551E-04  -0.106289E-05   0.884290E-08
   724   0.187479E+04  -0.119256E+03   0.102799E-04  -0.119256E+03   0.333169E+02  -0.105858E-05   0.102799E-04  -0.105858E-05   0.882232E-08
   725   0.188217E+04  -0.120133E+03   0.103040E-04  -0.120133E+03   0.331277E+02  -0.105417E-05   0.103040E-04  -0.105417E-05   0.880181E-08
   726   0.188969E+04  -0.120975E+03   0.103275E-04  -0.120975E+03   0.329356E+02  -0.104966E-05   0.103275E-04  -0.104966E-05   0.878137E-08
   727   0.189723E+04  -0.121796E+03   0.103504E-04  -0.121796E+03   0.327375E+02  -0.104505E-05   0.103504E-04  -0.104505E-05   0.876100E-08
   728   0.190484E+04  -0.122581E+03   0.103726E-04  -0.122581E+03   0.325343E+02  -0.104033E-05   0.103726E-04  -0.104033E-05   0.874070E-08
   729   0.191253E+04  -0.123339E+03   0.103942E-04  -0.123339E+03   0.323281E+02  -0.103551E-05   0.103942E-04  -0.103551E-05   0.872046E-08
   730   0.192024E+04  -0.124061E+03   0.104151E-04  -0.124061E+03   0.321182E+02  -0.103059E-05   0.104151E-04  -0.103059E-05   0.870030E-08
   731   0.192817E+04  -0.124747E+03   0.104354E-04  -0.124747E+03   0.319031E+02  -0.102557E-05   0.104354E-04  -0.102557E-05   0.868020E-08
   732   0.193603E+04  -0.125398E+03   0.104550E-04  -0.125398E+03   0.316865E+02  -0.102045E-05   0.104550E-04  -0.102045E-05   0.866017E-08
   733   0.194405E+04  -0.126028E+03   0.104739E-04  -0.126028E+03   0.314647E+02  -0.101523E-05   0.104739E-04  -0.101523E-05   0.864021E-08
   734   0.195208E+04  -0.126607E+03   0.104922E-04  -0.126607E+03   0.312399E+02  -0.100991E-05   0.104922E-04  -0.100991E-05   0.862032E-08
   735   0.196019E+04  -0.127174E+03   0.105098E-04  -0.127174E+03   0.310107E+02  -0.100450E-05   0.105098E-04  -0.100450E-05   0.860049E-08
   736   0.196823E+04  -0.127689E+03   0.105267E-04  -0.127689E+03   0.307784E+02  -0.998990E-06   0.105267E-04  -0.998990E-06   0.858073E-08
   737   0.197643E+04  -0.128184E+03   0.105429E-04  -0.128184E+03   0.305439E+02  -0.993385E-06   0.105429E-04  -0.993385E-06   0.856104E-08
   738   0.198456E+04  -0.128629E+03   0.105584E-04  -0.128629E+03   0.303063E+02  -0.987686E-06   0.105584E-04  -0.987686E-06   0.854141E-08
   739   0.199278E+04  -0.129045E+03   0.105733E-04  -0.129045E+03   0.300651E+02  -0.981893E-06   0.105733E-04  -0.981893E-06   0.852184E-08
   740   0.200100E+04  -0.129434E+03   0.105874E-04  -0.129434E+03   0.298207E+02  -0.976008E-06   0.105874E-04  -0.976008E-06   0.850235E-08
   741   0.200931E+04  -0.129786E+03   0.106008E-04  -0.129786E+03   0.295727E+02  -0.970030E-06   0.106008E-04  -0.970030E-06   0.848291E-08
   742   0.201762E+04  -0.130096E+03   0.106135E-04  -0.130096E+03   0.293245E+02  -0.963961E-06   0.106135E-04  -0.963961E-06   0.846354E-08
   743   0.202595E+04  -0.130377E+03   0.106255E-04  -0.130377E+03   0.290741E+02  -0.957801E-06   0.106255E-04  -0.957801E-06   0.844424E-08
   744   0.203435E+04  -0.130615E+03   0.106368E-04  -0.130615E+03   0.288198E+02  -0.951552E-06   0.106368E-04  -0.951552E-06   0.842499E-08
   745   0.204270E+04  -0.130833E+03   0.106473E-04  -0.130833E+03   0.285633E+02  -0.945214E-06   0.106473E-04  -0.945214E-06   0.840582E-08
   746   0.205098E+04  -0.130992E+03   0.106571E-04  -0.130992E+03   0.283052E+02  -0.938788E-06   0.106571E-04  -0.938788E-06   0.838670E-08
   747   0.205926E+04  -0.131131E+03   0.106662E-04  -0.131131E+03   0.280440E+02  -0.932275E-06   0.106662E-04  -0.932275E-06   0.836765E-08
   748   0.206763E+04  -0.131233E+03   0.106745E-04  -0.131233E+03   0.277819E+02  -0.925675E-06   0.106745E-04  -0.925675E-06   0.834865E-08
   749   0.207602E+04  -0.131308E+03   0.106821E-04  -0.131308E+03   0.275161E+02  -0.918990E-06   0.106821E-04  -0.918990E-06   0.832972E-08
   750   0.208433E+04  -0.131340E+03   0.106889E-04  -0.131340E+03   0.272501E+02  -0.912220E-06   0.106889E-04  -0.912220E-06   0.831086E-08
   751   0.209266E+04  -0.131335E+03   0.106949E-04  -0.131335E+03   0.269818E+02  -0.905366E-06   0.106949E-04  -0.905366E-06   0.829205E-08
   752   0.210100E+04  -0.131288E+03   0.107003E-04  -0.131288E+03   0.267134E+02  -0.898430E-06   0.107003E-04  -0.898430E-06   0.827330E-08
   753   0.210928E+04  -0.131212E+03   0.107048E-04  -0.131212E+03   0.264418E+02  -0.891412E-06   0.107048E-04  -0.891412E-06   0.825462E-08
   754   0.211749E+04  -0.131093E+03   0.107086E-04  -0.131093E+03   0.261702E+02  -0.884316E-06   0.107086E-04  -0.884316E-06   0.823599E-08
   755   0.212578E+04  -0.130946E+03   0.107117E-04  -0.130946E+03   0.258969E+02  -0.877141E-06   0.107117E-04  -0.877141E-06   0.821743E-08
   756   0.213386E+04  -0.130763E+03   0.107141E-04  -0.130763E+03   0.256227E+02  -0.869891E-06   0.107141E-04  -0.869891E-06   0.819892E-08
   757   0.214211E+04  -0.130536E+03   0.107158E-04  -0.130536E+03   0.253484E+02  -0.862565E-06   0.107158E-04  -0.862565E-06   0.818048E-08
   758   0.215014E+04  -0.130273E+03   0.107167E-04  -0.130273E+03   0.250725E+02  -0.855167E-06   0.107167E-04  -0.855167E-06   0.816209E-08
   759   0.215825E+04  -0.129982E+03   0.107169E-04  -0.129982E+03   0.247956E+02  -0.847696E-06   0.107169E-04  -0.847696E-06   0.814376E-08
   760   0.216623E+04  -0.129655E+03   0.107164E-04  -0.129655E+03   0.245187E+02  -0.840156E-06   0.107164E-04  -0.840156E-06   0.812549E-08
   761   0.217414E+04  -0.129292E+03   0.107153E-04  -0.129292E+03   0.242415E+02  -0.832547E-06   0.107153E-04  -0.832547E-06   0.810728E-08
   762   0.218213E+04  -0.128892E+03   0.107134E-04  -0.128892E+03   0.239642E+02  -0.824871E-06   0.107134E-04  -0.824871E-06   0.808913E-08
   763   0.218992E+04  -0.128457E+03   0.107109E-04  -0.128457E+03   0.236875E+02  -0.817130E-06   0.107109E-04  -0.817130E-06   0.807104E-08
   764   0.219771E+04  -0.127993E+03   0.107077E-04  -0.127993E+03   0.234098E+02  -0.809325E-06   0.107077E-04  -0.809325E-06   0.805300E-08
   765   0.220537E+04  -0.127485E+03   0.107038E-04  -0.127485E+03   0.231320E+02  -0.801458E-06   0.107038E-04  -0.801458E-06   0.803502E-08
   766   0.221303E+04  -0.126948E+03   0.106992E-04  -0.126948E+03   0.228555E+02  -0.793529E-06   0.106992E-04  -0.793529E-06   0.801710E-08
   767   0.222056E+04  -0.126375E+03   0.106940E-04  -0.126375E+03   0.225796E+02  -0.785542E-06   0.106940E-04  -0.785542E-06   0.799923E-08
   768   0.222803E+04  -0.125758E+03   0.106882E-04  -0.125758E+03   0.223034E+02  -0.777496E-06   0.106882E-04  -0.777496E-06   0.798142E-08
   769   0.223543E+04  -0.125120E+03   0.106817E-04  -0.125120E+03   0.220271E+02  -0.769395E-06   0.106817E-04  -0.769395E-06   0.796367E-08
   770   0.224269E+04  -0.124445E+03   0.106745E-04  -0.124445E+03   0.217528E+02  -0.761239E-06   0.106745E-04  -0.761239E-06   0.794598E-08
   771   0.224989E+04  -0.123734E+03   0.106668E-04  -0.123734E+03   0.214791E+02  -0.753030E-06   0.106668E-04  -0.753030E-06   0.792833E-08
   772   0.225695E+04  -0.122979E+03   0.106584E-04  -0.122979E+03   0.212066E+02  -0.744769E-06   0.106584E-04  -0.744769E-06   0.791075E-08
   773   0.226394E+04  -0.122202E+03   0.106494E-04  -0.122202E+03   0.209354E+02  -0.736459E-06   0.106494E-04  -0.736459E-06   0.789322E-08
   774   0.227080E+04  -0.121396E+03   0.106398E-04  -0.121396E+03   0.206655E+02  -0.728100E-06   0.106398E-04  -0.728100E-06   0.787575E-08
   775   0.227767E+04  -0.120554E+03   0.106296E-04  -0.120554E+03   0.203969E+02  -0.719694E-06   0.106296E-04  -0.719694E-06   0.785833E-08
   776   0.228425E+04  -0.119682E+03   0.106187E-04  -0.119682E+03   0.201303E+02  -0.711243E-06   0.106187E-04  -0.711243E-06   0.784096E-08
   777   0.229077E+04  -0.118774E+03   0.106073E-04  -0.118774E+03   0.198649E+02  -0.702748E-06   0.106073E-04  -0.702748E-06   0.782365E-08
   778   0.229737E+04  -0.117829E+03   0.105953E-04  -0.117829E+03   0.196015E+02  -0.694211E-06   0.105953E-04  -0.694211E-06   0.780639E-08
   779   0.230361E+04  -0.116862E+03   0.105828E-04  -0.116862E+03   0.193402E+02  -0.685633E-06   0.105828E-04  -0.685633E-06   0.778919E-08
   780   0.230979E+04  -0.115858E+03   0.105696E-04  -0.115858E+03   0.190793E+02  -0.677016E-06   0.105696E-04  -0.677016E-06   0.777204E-08
   781   0.231590E+04  -0.114833E+03   0.105559E-04  -0.114833E+03   0.188227E+02  -0.668361E-06   0.105559E-04  -0.668361E-06   0.775495E-08
   782   0.232180E+04  -0.113785E+03   0.105416E-04  -0.113785E+03   0.185673E+02  -0.659671E-06   0.105416E-04  -0.659671E-06   0.773790E-08
   783   0.232764E+04  -0.112693E+03   0.105268E-04  -0.112693E+03   0.183147E+02  -0.650946E-06   0.105268E-04  -0.650946E-06   0.772091E-08
   784   0.233334E+04  -0.111572E+03   0.105114E-04  -0.111572E+03   0.180648E+02  -0.642187E-06   0.105114E-04  -0.642187E-06   0.770397E-08
   785   0.233882E+04  -0.110429E+03   0.104955E-04  -0.110429E+03   0.178168E+02  -0.633398E-06   0.104955E-04  -0.633398E-06   0.768709E-08
   786   0.234425E+04  -0.109233E+03   0.104791E-04  -0.109233E+03   0.175716E+02  -0.624579E-06   0.104791E-04  -0.624579E-06   0.767025E-08
   787   0.234946E+04  -0.108023E+03   0.104621E-04  -0.108023E+03   0.173298E+02  -0.615731E-06   0.104621E-04  -0.615731E-06   0.765347E-08
   788   0.235453E+04  -0.106791E+03   0.104446E-04  -0.106791E+03   0.170899E+02  -0.606856E-06   0.104446E-04  -0.606856E-06   0.763674E-08
   789   0.235946E+04  -0.105537E+03   0.104266E-04  -0.105537E+03   0.168521E+02  -0.597957E-06   0.104266E-04  -0.597957E-06   0.762006E-08
   790   0.236433E+04  -0.104245E+03   0.104081E-04  -0.104245E+03   0.166199E+02  -0.589033E-06   0.104081E-04  -0.589033E-06   0.760343E-08
   791   0.236899E+04  -0.102924E+03   0.103890E-04  -0.102924E+03   0.163896E+02  -0.580088E-06   0.103890E-04  -0.580088E-06   0.758685E-08
   792   0.237350E+04  -0.101587E+03   0.103695E-04  -0.101587E+03   0.161636E+02  -0.571122E-06   0.103695E-04  -0.571122E-06   0.757032E-08
   793   0.237781E+04  -0.100214E+03   0.103495E-04  -0.100214E+03   0.159417E+02  -0.562137E-06   0.103495E-04  -0.562137E-06   0.755385E-08
   794   0.238190E+04  -0.988254E+02   0.103290E-04  -0.988254E+02   0.157232E+02  -0.553134E-06   0.103290E-04  -0.553134E-06   0.753742E-08
   795   0.238586E+04  -0.974070E+02   0.103080E-04  -0.974070E+02   0.155074E+02  -0.544115E-06   0.103080E-04  -0.544115E-06   0.752104E-08
   796   0.238983E+04  -0.959735E+02   0.102866E-04  -0.959735E+02   0.152965E+02  -0.535082E-06   0.102866E-04  -0.535082E-06   0.750471E-08
   797   0.239343E+04  -0.945101E+02   0.102647E-04  -0.945101E+02   0.150883E+02  -0.526037E-06   0.102647E-04  -0.526037E-06   0.748843E-08
   798   0.239690E+04  -0.930315E+02   0.102423E-04  -0.930315E+02   0.148850E+02  -0.516980E-06   0.102423E-04  -0.516980E-06   0.747220E-08
   799   0.240022E+04  -0.915304E+02   0.102195E-04  -0.915304E+02   0.146858E+02  -0.507913E-06   0.102195E-04  -0.507913E-06   0.745601E-08
   800   0.240341E+04  -0.900066E+02   0.101963E-04  -0.900066E+02   0.144901E+02  -0.498838E-06   0.101963E-04  -0.498838E-06   0.743988E-08
   801   0.240639E+04  -0.884675E+02   0.101726E-04  -0.884675E+02   0.142992E+02  -0.489756E-06   0.101726E-04  -0.489756E-06   0.742379E-08
   802   0.240908E+04  -0.868909E+02   0.101485E-04  -0.868909E+02   0.141124E+02  -0.480668E-06   0.101485E-04  -0.480668E-06   0.740775E-08
